[08:57:08] Episode 153 | Step 49 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 153 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 153 | Step 50 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 154 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 154 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 6 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 11 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 12 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 14 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 18 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 21 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 154 | Step 26 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 154 | Step 27 | Defender gained 15.0 reward | Detection: 0.2
[08:57:08] Episode 154 | Step 28 | Defender gained 15.0 reward | Detection: 0.2
[08:57:08] Episode 154 | Step 30 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 31 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 154 | Step 34 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 35 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 154 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 37 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 154 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 40 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 40 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 154 | Step 41 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 42 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 43 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 154 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 45 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 154 | Step 46 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 154 | Step 47 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 154 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 154 | Step 48 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 155 | Step 4 | Defender gained 15.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 9 | Defender gained 15.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 10 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 16 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 155 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 155 | Step 34 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 155 | Step 35 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 155 | Step 37 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 155 | Step 38 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 156 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 156 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 156 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 156 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 156 | Step 5 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 157 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 157 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 6 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 157 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 8 | Defender gained 15.0 reward | Detection: 0.1
[08:57:08] Episode 157 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 10 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 11 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 14 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 14 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 16 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 20 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 21 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 27 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 28 | Defender gained 15.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 37 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 157 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 157 | Step 46 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 157 | Step 47 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 157 | Step 48 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 157 | Step 50 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 158 | Step 14 | Defender gained 15.0 reward | Detection: 0.2
[08:57:08] Episode 158 | Step 25 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 158 | Step 32 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 33 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 158 | Step 37 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 39 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 41 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 42 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 43 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 44 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 45 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 158 | Step 46 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 158 | Step 47 | Attacker gained 10.0 reward | Position: N1
[08:57:08] Episode 158 | Step 49 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 159 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 159 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 159 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 8 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 11 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 159 | Step 14 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 159 | Step 15 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 159 | Step 18 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 159 | Step 19 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 20 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 26 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 27 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 28 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 30 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 32 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 34 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 35 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 159 | Step 40 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 159 | Step 41 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 159 | Step 44 | Defender gained 15.0 reward | Detection: 0.4
[08:57:08] Episode 159 | Step 45 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 159 | Step 46 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 47 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 159 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 159 | Step 48 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 159 | Step 50 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 160 | Step 3 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 160 | Step 10 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 160 | Step 13 | Attacker gained 10.0 reward | Position: N1
[08:57:08] Episode 160 | Step 16 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 160 | Step 18 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 160 | Step 20 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 160 | Step 23 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 160 | Step 26 | Defender gained 15.0 reward | Detection: 0.4
[08:57:08] Episode 160 | Step 28 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 161 | Step 3 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 161 | Step 5 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 162 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 162 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 4 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 6 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 7 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 8 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 8 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 9 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 9 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 162 | Step 11 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 12 | Attacker gained 20.0 reward | Position: N2
[08:57:08] Episode 162 | Step 13 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 163 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 163 | Step 4 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 163 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 7 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 163 | Step 8 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 163 | Step 11 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 163 | Step 12 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 163 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 17 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 163 | Step 19 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 21 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 21 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 163 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 23 | Defender gained 20.0 reward | Detection: 0.25
[08:57:08] Episode 163 | Step 25 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 25 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 26 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 27 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 28 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 28 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 29 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 30 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 32 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 33 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 34 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 35 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 163 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 38 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 39 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 40 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 42 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 43 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 45 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 46 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 47 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 163 | Step 48 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 163 | Step 50 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 164 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 164 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 164 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 164 | Step 5 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 165 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 165 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 165 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 165 | Step 4 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 165 | Step 5 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 165 | Step 6 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 165 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 8 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 18 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 19 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 165 | Step 24 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 24 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 165 | Step 25 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 26 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 165 | Step 28 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 165 | Step 29 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 165 | Step 30 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 165 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 32 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 34 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 35 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 37 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 39 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 39 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 40 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 41 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 42 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 42 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 44 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 45 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 46 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 47 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 48 | Defender gained 20.0 reward | Detection: 0.4
[08:57:08] Episode 165 | Step 49 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 165 | Step 50 | Defender gained 15.0 reward | Detection: 0.4
[08:57:08] Episode 166 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 166 | Step 1 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 2 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 10 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 20 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 21 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 22 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 25 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 166 | Step 27 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 166 | Step 37 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 166 | Step 43 | Defender gained 15.0 reward | Detection: 0.25
[08:57:08] Episode 166 | Step 50 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 167 | Step 1 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 167 | Step 4 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 167 | Step 5 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 167 | Step 6 | Attacker gained 100.0 reward | Position: N2
[08:57:08] Episode 168 | Step 2 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 168 | Step 3 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 4 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 5 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 5 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 6 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 7 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 8 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 168 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 9 | Defender gained 20.0 reward | Detection: 0.1
[08:57:08] Episode 168 | Step 10 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 12 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 14 | Defender gained 15.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 15 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 15 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 19 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 22 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 23 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 25 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 168 | Step 27 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 168 | Step 29 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 30 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 31 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 32 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 33 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 35 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 36 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 37 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 37 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 168 | Step 38 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 41 | Defender gained 15.0 reward | Detection: 0.35
[08:57:08] Episode 168 | Step 43 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 43 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 168 | Step 44 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 168 | Step 46 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 168 | Step 48 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 168 | Step 48 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 168 | Step 50 | Defender gained 20.0 reward | Detection: 0.35
[08:57:08] Episode 169 | Step 5 | Attacker gained 20.0 reward | Position: N1
[08:57:08] Episode 169 | Step 5 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 169 | Step 6 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 169 | Step 7 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 7 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 169 | Step 8 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 169 | Step 9 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 9 | Defender gained 20.0 reward | Detection: 0.15
[08:57:08] Episode 169 | Step 10 | Attacker gained 10.0 reward | Position: N3
[08:57:08] Episode 169 | Step 11 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 169 | Step 13 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 13 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 169 | Step 15 | Defender gained 15.0 reward | Detection: 0.2
[08:57:08] Episode 169 | Step 16 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 17 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 17 | Defender gained 20.0 reward | Detection: 0.2
[08:57:08] Episode 169 | Step 18 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 19 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 23 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 23 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 169 | Step 25 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 26 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 169 | Step 27 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 28 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 29 | Defender gained 15.0 reward | Detection: 0.3
[08:57:08] Episode 169 | Step 31 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 33 | Attacker gained 20.0 reward | Position: N3
[08:57:08] Episode 169 | Step 33 | Defender gained 20.0 reward | Detection: 0.3
[08:57:08] Episode 169 | Step 34 | Defender gained 20.0 reward | Detection: 0.3
